,associatedCards,associatedCardRefs,assets,region,regionRef,attack,cost,health,description,descriptionRaw,levelupDescription,levelupDescriptionRaw,flavorText,artistName,name,cardCode,keywords,keywordRefs,spellSpeed,spellSpeedRef,rarity,rarityRef,subtype,subtypes,supertype,type,collectible,set
384,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX027.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX027-full.png'}]",Noxus,Noxus,0,1,0,Give an ally +3|+0 this round.,Give an ally +3|+0 this round.,,,"""When the open hand is declined, there's always the fist."" - Noxian Axiom",Kudos Productions,Elixir of Wrath,01NX027,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
385,[],"['01FR024T3', '01FR024T1']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR024T4.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR024T4-full.png'}]",Freljord,Freljord,0,1,1,,,"<link=vocab.RoundStart><style=Vocab>Round Start</style></link>: If you're <link=keyword.Enlightened><style=Keyword>Enlightened</style></link>, transform me back into <link=card.level1><style=AssociatedCard>Anivia</style></link> and Level Up.","Round Start: If you're Enlightened, transform me back into Anivia and Level Up.","In the depths of winter's cold embrace, the Freljord's guardian awaits the hour of her return.",SIXMOREVODKA,Eggnivia,01FR024T4,[],[],,,None,None,,[],Champion,Unit,False,Set1
386,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ026.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ026-full.png'}]",Piltover & Zaun,PiltoverZaun,0,2,0,Grant an ally <link=keyword.Elusive><sprite name=Elusive><style=Keyword>Elusive</style></link>.,Grant an ally Elusive.,,,"""Pilties always think they know everything, but their maps only show the places we told 'em about! Nothing like local knowledge. Which you can have... for a price."" - Ajuna Lem, Sumpsnipe Scavenger",Kudos Productions,Sumpworks Map,01PZ026,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
387,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE028.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE028-full.png'}]",Demacia,Demacia,5,5,5,,,,,"The Vanguard needed no drums, no music to keep time in their advance. Only the steady, even beat of hooves against soil.",SIXMOREVODKA,Vanguard Cavalry,01DE028,['Tough'],['Tough'],,,COMMON,Common,ELITE,['ELITE'],,Unit,True,Set1
388,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO043.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO043-full.png'}]",Ionia,Ionia,2,3,2,<link=vocab.Strike><style=Vocab>Strike</style></link>: Draw a spell.,Strike: Draw a spell.,,,"""We are proud children of the First Lands, and the streams of her magic flow through our vastayan blood as they do through our realm.""",SIXMOREVODKA,Rivershaper,01IO043,[],[],,,RARE,Rare,,[],,Unit,True,Set1
389,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ043.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ043-full.png'}]",Piltover & Zaun,PiltoverZaun,3,2,2,<link=vocab.Nexus Strike><style=Vocab>Nexus Strike</style></link>: Create in hand an exact copy of a random spell from the enemy's deck.,Nexus Strike: Create in hand an exact copy of a random spell from the enemy's deck.,,,"Those cast below the City of Progress were expected to turn on each other. But instead they bonded, found their feet as one, and created a new home. It wasn't much, but it was theirs. Zaun.",SIXMOREVODKA,Chempunk Pickpocket,01PZ043,[],[],,,RARE,Rare,,[],,Unit,True,Set1
390,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR032.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR032-full.png'}]",Freljord,Freljord,2,2,3,"When you cast a spell, grant the top ally in your deck +1|+1.","When you cast a spell, grant the top ally in your deck +1|+1.",,,"""Grant them keen ears to hear the wind's approach, light feet to cross the coming snows, and sharp eyes to see beyond the veil of winter.""",SIXMOREVODKA,Starlit Seer,01FR032,['Imbue'],['Imbue'],,,RARE,Rare,,[],,Unit,True,Set1
391,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO038.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO038-full.png'}]",Ionia,Ionia,3,3,3,"When I'm summoned, <link=keyword.Recall><style=Keyword>Recall</style></link> all other allies.","When I'm summoned, Recall all other allies.",,,"""Reflex and instinct are the only company I desire.""",SIXMOREVODKA,Solitary Monk,01IO038,['Elusive'],['Elusive'],,,RARE,Rare,,[],,Unit,True,Set1
392,[],['01FR052T1'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR052.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR052-full.png'}]",Freljord,Freljord,10,10,10,<link=keyword.PlaySkillMark><sprite name=PlaySkillMark><style=Keyword>Play</style></link>: <link=keyword.Obliterate><style=Keyword>Obliterate</style></link> ALL followers with 4 or less Power in play and in hands.,Play: Obliterate ALL followers with 4 or less Power in play and in hands.,,,"""I dug myself out from the rubble to find a scar seared into the land around me. Smoldering ash lay where my companions had stood, and in the distance a looming form moved on..."" - Bjerg the Wanderer",SIXMOREVODKA,She Who Wanders,01FR052,['Regeneration'],['Regeneration'],,,EPIC,Epic,,[],,Unit,True,Set1
393,[],['01FR028'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR051.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR051-full.png'}]",Freljord,Freljord,0,3,0,"If you have a Yeti, summon an <link=card.create><style=AssociatedCard>Enraged Yeti</style></link>. Otherwise, create it on top of your deck.","If you have a Yeti, summon an Enraged Yeti. Otherwise, create it on top of your deck.",,,"""... and this one has a mouth fulla big jagged teeths an' smashy fists an super an-ger-y eyes an a HUUUGE TREE-SHAKING ROAR! Uncle Bjerg told me so!"" - Ingvar the Younger",SIXMOREVODKA,Tall Tales,01FR051,['Slow'],['Slow'],Slow,Slow,COMMON,Common,,[],,Spell,True,Set1
394,[],['01NX022'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX022.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX022-full.png'}]",Noxus,Noxus,0,3,0,Kill a damaged unit to create a <link=keyword.Fleeting><sprite name=Fleeting><style=Keyword>Fleeting</style></link> <link=card.me><style=AssociatedCard>Noxian Guillotine</style></link> in hand.,Kill a damaged unit to create a Fleeting Noxian Guillotine in hand.,,,"To Darius, mercy is a deft blow.",SIXMOREVODKA,Noxian Guillotine,01NX022,['Fast'],['Fast'],Fast,Fast,RARE,Rare,,[],,Spell,True,Set1
395,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ047.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ047-full.png'}]",Piltover & Zaun,PiltoverZaun,0,0,1,<link=keyword.Last Breath><sprite name=LastBreath><style=Keyword>Last Breath</style></link>: Deal 1 to EACH Nexus.,Last Breath: Deal 1 to EACH Nexus.,,,"“I’d tell ya to wear a suit, but it gets muggy as a whump’s armpit down there. Gloves though, eh? An’ if you get that gunk on ya’, pray it don’t touch nothin’ important.” - Ziel, Zaunite Foreman",SIXMOREVODKA,Caustic Cask,01PZ047,"['Last Breath', 'Ephemeral']","['LastBreath', 'Ephemeral']",,,COMMON,Common,,[],,Unit,True,Set1
396,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI026.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI026-full.png'}]",Shadow Isles,ShadowIsles,1,1,1,<link=keyword.Last Breath><sprite name=LastBreath><style=Keyword>Last Breath</style></link>: Create in hand another <link=keyword.Last Breath><sprite name=LastBreath><style=Keyword>Last Breath</style></link> follower that costs 3 or less.,Last Breath: Create in hand another Last Breath follower that costs 3 or less.,,,"He held his breath as best he could, praying the warden would move on. Little did he know, this pursuit would just be the beginning of Thresh's delighted torments…",SIXMOREVODKA,Warden's Prey,01SI026,['Last Breath'],['LastBreath'],,,COMMON,Common,,[],,Unit,True,Set1
397,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO012T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO012T1-full.png'}]",Ionia,Ionia,0,3,0,Give an ally +3|+0 this round.,Give an ally +3|+0 this round.,,,,SIXMOREVODKA,Discipline of Force,01IO012T1,['Burst'],['Burst'],Burst,Burst,None,None,,[],,Spell,False,Set1
398,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE013.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE013-full.png'}]",Demacia,Demacia,0,1,0,Grant an ally <link=keyword.Tough><sprite name=Tough><style=Keyword>Tough</style></link>.,Grant an ally Tough.,,,Demacian steel is known throughout the world for its superior strength. Its forging requires smiths of equal strength and repute.,Kudos Productions,Chain Vest,01DE013,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
399,[],['01IO009T1'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO039.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO039-full.png'}]",Ionia,Ionia,0,3,0,<link=keyword.Recall><style=Keyword>Recall</style></link> an ally to summon a <link=card.create><style=AssociatedCard>Living Shadow</style></link> in its place.,Recall an ally to summon a Living Shadow in its place.,,,Do you face the enemy that you believe you see? Or is it a trick of the shadows?,Max Grecke,Shadowshift,01IO039,['Fast'],['Fast'],Fast,Fast,COMMON,Common,,[],,Spell,True,Set1
400,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX032.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX032-full.png'}]",Noxus,Noxus,5,4,5,"When I'm summoned, deal 1 to all other allies.","When I'm summoned, deal 1 to all other allies.",,,"""Even if I said 'no', you'd drag me along. So... sure.""",SIXMOREVODKA,Crimson Awakener,01NX032,[],[],,,RARE,Rare,,[],,Unit,True,Set1
401,[],['01DE025'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE023.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE023-full.png'}]",Demacia,Demacia,3,3,3,Create a <link=card.create><style=AssociatedCard>Detain</style></link> in hand once you've cast a 6+ cost spell this game.,Create a Detain in hand once you've cast a 6+ cost spell this game.,,,"""Forgive the intrusion, but we will require your full cooperation. We have been notified of some... 'unusual happenings'...""",SIXMOREVODKA,Mageseeker Investigator,01DE023,[],[],,,COMMON,Common,,[],,Unit,True,Set1
402,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX024.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX024-full.png'}]",Noxus,Noxus,5,5,4,<link=vocab.Support><style=Vocab>Support</style></link>: Give my supported ally +3|+0 and <link=keyword.Overwhelm><sprite name=Overwhelm><style=Keyword>Overwhelm</style></link> this round.,Support: Give my supported ally +3|+0 and Overwhelm this round.,,,"""Shiraza is a great girlfriend--I mean friend--and we are in no way dating. But if we were, I would like her to know that I wish her a happy anniversary. Thank you, no more questions.""",SIXMOREVODKA,Kato The Arm,01NX024,[],[],,,EPIC,Epic,,[],,Unit,True,Set1
403,[],['01SI002'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI040.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI040-full.png'}]",Shadow Isles,ShadowIsles,0,2,0,<link=keyword.Drain><style=Keyword>Drain</style></link> 1 from a unit to summon a <link=card.create><style=AssociatedCard>Spiderling</style></link>.,Drain 1 from a unit to summon a Spiderling.,,,"""My... my lady! I didn't realize you were such an... an arachnophile! Could you perhaps call them away from me? L-Lady Elise? Please?"" - Lord Sassen, Hapless Aristocrat",Kudos Productions,Vile Feast,01SI040,['Fast'],['Fast'],Fast,Fast,COMMON,Common,,[],,Spell,True,Set1
404,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR034.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR034-full.png'}]",Freljord,Freljord,1,7,1,"When I'm summoned, grant me +1|+1 for each ally that has died.","When I'm summoned, grant me +1|+1 for each ally that has died.",,,"""Ah, old Bjerg's been through a bit. Lost his crew up north, returned pale an' gibberin' months later. Now, it's just ""giant beasts"" this and ""huge claws"" that. That poor man..."" - Tavernkeeper",SIXMOREVODKA,They Who Endure,01FR034,['Overwhelm'],['Overwhelm'],,,RARE,Rare,,[],,Unit,True,Set1
405,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE051.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE051-full.png'}]",Demacia,Demacia,6,6,6,<link=vocab.Attack><style=Vocab>Attack</style></link>: Give other battling allies +1|+1 and <link=keyword.Fearsome><sprite name=Fearsome><style=Keyword>Fearsome</style></link> this round.,Attack: Give other battling allies +1|+1 and Fearsome this round.,,,"""Legends, tales--they were never just fiction to me. They were adventure calling my name. I left Cloudfield to discover my own adventure, only to find I would have many. And they’re just beginning.”
",SIXMOREVODKA,Cithria the Bold,01DE051,[],[],,,EPIC,Epic,ELITE,['ELITE'],,Unit,True,Set1
406,[],['01IO056T1'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO056.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO056-full.png'}]",Ionia,Ionia,6,7,6,<link=keyword.PlaySkillMark><sprite name=PlaySkillMark><style=Keyword>Play</style></link>: <link=keyword.Stun><sprite name=Stunned><style=Keyword>Stun</style></link> 2 enemies.,Play: Stun 2 enemies.,,,"""When I was a child, I asked my brother: 'Does the wind flee, or does it follow?' He followed me then for guidance. I follow him now for justice.""
",Aron Elekes,"Yone, Windchaser",01IO056,[],[],,,RARE,Rare,,[],,Unit,True,Set1
407,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO055.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO055-full.png'}]",Ionia,Ionia,0,2,0,"Grant <link=keyword.Barrier><sprite name=Barrier><style=Keyword>Barrier</style></link> to an ally in hand. 
Draw 1.","Grant Barrier to an ally in hand. 
Draw 1.",,,"""Those who keep the balance shall know the protection of the Kinkou."" - Shen
",Kudos Productions,Ki Guardian,01IO055,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
408,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI015.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI015-full.png'}]",Shadow Isles,ShadowIsles,0,9,0,Kill ALL units.,Kill ALL units.,,,To think something so pure as love could cause something so cruel and inescapable. ,Oliver Chipping,The Ruination,01SI015,['Slow'],['Slow'],Slow,Slow,EPIC,Epic,,[],,Spell,True,Set1
409,[],"['01SI052T2', '01SI052']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI052T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI052T1-full.png'}]",Shadow Isles,ShadowIsles,4,5,7,"The first time I attack this game, summon another attacking champion from your deck or hand.","The first time I attack this game, summon another attacking champion from your deck or hand.",,,"""You're mine. Forever.""Cling clang, oh the chains, the Warden's right behind you...",SIXMOREVODKA,Thresh,01SI052T1,['Challenger'],['Challenger'],,,None,None,,[],Champion,Unit,False,Set1
410,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX049.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX049-full.png'}]",Noxus,Noxus,0,1,0,<link=keyword.Stun><sprite name=Stunned><style=Keyword>Stun</style></link> an enemy.,Stun an enemy.,,,"""Allow your enemies enough rope to hang themselves and you'll save yourself the effort."" - LeBlanc",Kudos Productions,Guile,01NX049,['Slow'],['Slow'],Slow,Slow,COMMON,Common,,[],,Spell,True,Set1
411,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR007.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR007-full.png'}]",Freljord,Freljord,3,4,3,"When I'm summoned, draw a unit with 5+ Power.","When I'm summoned, draw a unit with 5+ Power.",,,"""Y-You've gotta believe me! It was huge, I tell you, HUUUGE!""",SIXMOREVODKA,Babbling Bjerg,01FR007,[],[],,,COMMON,Common,,[],,Unit,True,Set1
412,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE054.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE054-full.png'}]",Demacia,Demacia,3,3,3,"When I'm summoned, draw a unit if an ally died this round.","When I'm summoned, draw a unit if an ally died this round.",,,"""Our fallen shall be remembered in every battle cry, in every swing of our swords, and every crash of our shields! Today, we shall be victorious!""",SIXMOREVODKA,Vanguard Redeemer,01DE054,[],[],,,COMMON,Common,ELITE,['ELITE'],,Unit,True,Set1
413,[],"['01DE012T1', '01DE012T2']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE012.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE012-full.png'}]",Demacia,Demacia,5,5,5,,,I've <link=vocab.Strike><style=Vocab>struck</style></link> twice<style=Variable></style>.,I've struck twice.,"Training and resilience are the way of a soldier. Even in the face of great peril, we will not falter.",SIXMOREVODKA,Garen,01DE012,['Regeneration'],['Regeneration'],,,Champion,Champion,ELITE,['ELITE'],Champion,Unit,True,Set1
414,[],['01NX020'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX020T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX020T1-full.png'}]",Noxus,Noxus,0,0,0,"To play, discard 1.
Give an ally +1|+0 this round.","To play, discard 1.
Give an ally +1|+0 this round.",,,"""Yeah, his brother'd win one-on-one, but you see those axes spiraling... it's art, it is. Art."" - Arena Regular",SIXMOREVODKA,Spinning Axe,01NX020T1,['Burst'],['Burst'],Burst,Burst,None,None,,[],,Spell,False,Set1
415,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR003.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR003-full.png'}]",Freljord,Freljord,2,2,1,<link=keyword.Last Breath><sprite name=LastBreath><style=Keyword>Last Breath</style></link>: Draw 1.,Last Breath: Draw 1.,,,"""Once I sought my place on distant battlefields. Now, I've found it beside my kin, my homestead. My eyes are theirs, and their safety is in my hands.""",SIXMOREVODKA,Avarosan Sentry,01FR003,['Last Breath'],['LastBreath'],,,COMMON,Common,,[],,Unit,True,Set1
416,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI055.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI055-full.png'}]",Shadow Isles,ShadowIsles,3,6,7,,,,,"""As our ships near those haunted lands, I ponder this: did those nightmarish creations originate on these twisted shores? Did they ever truly live?"" - Arie Wrence, Demacian Soldier",SIXMOREVODKA,Soulgorger,01SI055,['Lifesteal'],['Lifesteal'],,,RARE,Rare,,[],,Unit,True,Set1
